query,job_url,backstory
library officer,https://www.seek.com.au/job/36757978,You have been working part time at a community library as a library officer. You want to work full time but struggle to manage work hours around the hours your child is not in school and needs your time. A job in a school or college would be a great option to have school holidays and non-school hours free but work more hours than you currently do.
library officer,https://www.seek.com.au/job/36757979,"You have almost ten years experience working as a librarian. You have been employed at several different locations that include law libraries and school libraries as well as normal, public libraries. You enjoy books and encouraging others to do so as well."
library officer,https://www.seek.com.au/job/36757980,You have 5 years of previous experience of working in a library with all the necessary qualification. You have a keen eye for detail and you are reliable and efficient in your work. You also always strive to help those that need it and you are keen on taking part or running any groups that run inside the library.
library officer,https://www.seek.com.au/job/36757981,You recently relocated to east Melbourne for your husband's job. You previously worked at the local library in your small town for approximately five years as head librarian. You are now looking for a library position similar to the one you had previously. Your son currently attends Anderson Creek School so it would be an added benefit to work in the school he attends.
library officer,https://www.seek.com.au/job/36757982,You have been working in a library assistants job for 5 years. You love your work and have even taken some additional outside training so that you can progress in this area. You are now ready to take on a library job with more responsibilities and more opportunity for growth.
library officer,https://www.seek.com.au/job/36757983,"Your name is Dede and you were a manager at a library for ten years until the library closed down. You are willing to work part time or full time, whatever is available.   You will relocate if you need to. You are a friendly, out going person that works great with others. You love meeting new people."
library officer,https://www.seek.com.au/job/36757984,"You love being around children, and seeing the spark of learning being ignited and growing to a passion for learning. A job as a school's librarian is where you find yourself enjoying yourself the most as you help students learn how to find books for research or introduce them to books to spark a passion on subjects they might not have ever looked to before."
library officer,https://www.seek.com.au/job/36757985,"You are a committed, determined, and experienced library officer looking to start a new position within an experienced education institute.  Your past experience involves institutions within the Australian education system."
library officer,https://www.seek.com.au/job/36757986,"You recently moved to Melbourne, You have 5 years experience in Library work and 2 years experience working in school libraries.  You enjoy working with children and staff and have a love for learning and teaching."
library officer,https://www.seek.com.au/job/36757987,You always loved to work under school atmosphere help the students. And due to your previous experience working in three different positions in three schools this job is what your are looking forward to work in. And you always loved reading so working in a library between books will be perfect for you.
library officer,https://www.seek.com.au/job/36757988,"Your old job was terminated due to the company cutting on personnel. You are looking for a part-time job as a library officer in Melbourne, you have 5+ years of experience in this area and have some managing skills."
library officer,https://www.seek.com.au/job/36757989,"You are currently working as a library officer in a school in another state but are in the process of moving to Melbourne and are looking for employment in a similar role.  You have experience of using the SCIS and have responsibility for the library budget in your current school, where you have organised   a book club for interested students , and a book fair.  You have helped to maintain the library stock and repaired books when necessary.   You have a library assistant to help you."
library officer,https://www.seek.com.au/job/36757990,You are someone who lives in Eastern Suburbs in Melbourne that has worked as a library officer before. You are also someone who doesn't mind working to keep the library clean at all times for students as well as someone who doesn't mind working in an environment with students. You are fully capable of updating the library website as well as being in charge of the various activities done by the library.
library officer,https://www.seek.com.au/job/36757991,"You recently graduated with a degree in Library Science and are looking for a position in your field in the Melbourne area. You want to be a library officer in a library, using your new skills and qualifications."
library officer,https://www.seek.com.au/job/36757992,You are currently going to school to become a librarian. You want part time work as your schedule does not allow you to work full time. You are very well organized and know your way around a library. You can easily communicate with children of all ages and have no problem doing some minor cleaning to keep things tidy.
library officer,https://www.seek.com.au/job/36757993,You have a degree in library science. You have worked in a local public library for five years. You have preformed most of the jobs listed.  You have worked  in the children's department. You are looking for the next challenge in you area of work
library officer,https://www.seek.com.au/job/36757994,You are a 40 year old single white female who has worked in the public library system for 20 years. You are always happy to help everyone. You are college educated. You know CPR and have been there numerous courses on young child's learning. You were laid off work through the public library but still want to work with children and continue your carer.
library officer,https://www.seek.com.au/job/36757995,"You are 57 years old and live a mile from the primary school. Before applying, you were an assistant librarian at a local library.  If you are accepted, you will insure that you am familiar with the SCIS, staff, students, teachers, and parents. You will repair and maintain library resources and ensure that the library is kept tidy."
library officer,https://www.seek.com.au/job/36757996,You are a 43-year-old married lady looking for a position as a library officer. You have over 15 years of experience working in public libraries but are  now looking for a change. You are looking for a position where you can work more with children.
manufacturing,https://www.seek.com.au/job/36681280,You've worked in a vehicle manufacturing plant for eighteen years but they don't need as many workers any more so you were let go. You are looking for any similar job because you think that most manufacturing machinery is similar and you will be able to handle it.
manufacturing,https://www.seek.com.au/job/36681281,Your name is David. You are 35 years old. You are from New Zealand. You previously worked in a manufacturing plant for 6 years but your employer recently shut down. You're looking for a job in the same line of work in which you are experienced.
manufacturing,https://www.seek.com.au/job/36681282,"Your name is John. You are 27, single guy, with 2 years of experience as a manufacturer worker. You are an expert in using different kind of machines and have an optimal physical condition. You are looking for a full time job with a high salary."
manufacturing,https://www.seek.com.au/job/36681283,You have more than ten years of experience working in manufacturing. You lost your last job due to closure of the company and now you're looking for a full time opportunity in the Canterbury area. You have proven mechanical aptitude and experience and great problem solving skills.
manufacturing,https://www.seek.com.au/job/36681284,You want to change jobs because you are looking for a day shift position which is not available at your current employer. You no longer wish to work a night shift where you do not see your family very much.  You want to work for a company with proven growth and potential advancement opportunities.
manufacturing,https://www.seek.com.au/job/36681285,"You are Richard, a career machine operator with fifteen experience in several industries. You have operated machinery to make automobile parts, baseball bats and specialty boxes.  You have been fully responsible for operating your assigned piece of equipment in a competent and operationally efficient manner.  You perform maintenance and preventative care to your equipment to ensure a full day of operation with no stoppage. You have worked independently finishing a nearly complete bat or as part of a team making a component for a large item such as auto parts that went into a dashboard.  You have reliable transportation and are legally entitled to work in NZ."
manufacturing,https://www.seek.com.au/job/36681286,"You finished school just over a year ago and decided to get straight into work, you found a one year temporary job at a manufacturing plant on the production line. The work was fast paced and you enjoyed the hands on nature of the work and the social aspect of working in a factory. Your temporary post ends next month and you are looking for something similar."
manufacturing,https://www.seek.com.au/job/36681287,You have done machine maintence for a smaller factory that just shut down. You are looking for a similar position with a larger company with some job security. You have transportation and have and can work in NZ.
manufacturing,https://www.seek.com.au/job/36681288,"You have worked since leaving college in a lot of factorys, making everything from cars to baked bean tins. You have a good understanding of the work environment and you get on really well with the people and machines that are around you. You have very good IT skills, which is good in this day and age"
manufacturing,https://www.seek.com.au/job/36681289,"You have 8 years of experience manufacturing in Australia, seeking a job with better benefits than your previous position. You have proven mechanical aptitude and are reliable,smart and hard-working. You are accurate and have excellent problem solving ability. You are committed to health and safety and able to keep up with a fast paced production environment. You have reliable transport and are legally entitled to work in New Zealand."
manufacturing,https://www.seek.com.au/job/36681290,You are experienced in the manufacturing field with 8 years of job performance.  You live in New Zealand. You have very little training on the maintenance and upkeep of the machines and would need further training on it.
manufacturing,https://www.seek.com.au/job/36681291,You are 28 years of age. You just moved to Canterbury with your family. You have good manufacturing and maintenance skill. You have worked for two manufacturing industries before moving to Canterbury. You are currently looking for a full time job.
manufacturing,https://www.seek.com.au/job/36681292,"You are Michael, an experienced Machine Operator  with ten years experience in manufacturing . You have worked in manufacturing environments for your career and can set up, clean and operate machinery in a manufacturing environment. You are smart, reliable and hard working. You have worked in process improvement teams and developed new ideas to reduce waste, save tie and increase profitability for your employer.  You are accustomed to working in a fast paced environment and have a clean safety record. You live in New Zealand and can start work immediately."
manufacturing,https://www.seek.com.au/job/36681293,You recently relocated to the Canterbury area and have filled your resume with twenty-three years of working on the lines in various factories.  You're hoping this will be the last time you have to seek new employment because you dislike learning the new routines in new factories.
manufacturing,https://www.seek.com.au/job/36681294,You have just recently been released from the state penitentiary where you have served your five year sentence and are very excited to get back to living a normal life.  You search for manufacturing positions in hopes of finding a simple factory job that you can do to get yourself an apartment and cover living expenses.
manufacturing,https://www.seek.com.au/job/36681295,You are someone who has been working in the manufacturing field for 10 years now that lives in Christchurch. You have proven mechanical aptitude and experience. You show good accuracy and problem solving ability as well as are very hard working. You have a commitment to health and safety and enjoy working as a team. You can easily keep up with a fast paced environment.
manufacturing,https://www.seek.com.au/job/36681296,You know how to set up and work a variety of machinery and are liscensed to work in New Zealand. You do come up with a lot of ideas through out your day that might lead to improvements. You make sure that your machine nad area are clean and well taken care of.
manufacturing,https://www.seek.com.au/job/36681297,Your name is Ted. You are from Bribane and you are 30 years old with 4 years of experience in the manufacturing area as operating manager in a paper production company. You are looking for a new full time job in the same field with a high salary.
marine,https://www.seek.com.au/job/36732089,You are experienced in marine tourism with a current unrestricted coxswain and a current first aid certificate. You possess a manual driving licence and a working knowledge of the NSCV code. You  also have knowledge of vessel maintenance.
marine,https://www.seek.com.au/job/36732090,You are 27 years old. You have a drivers licence. You have experience in marine. You are currently looking for a full time job in the marine. Your last job was terminated because the company closed down.
marine,https://www.seek.com.au/job/36732091,You have finished your duties as a marine with high honors. You know all the aspects of the industry. You would be qualified to give tours about marines. You have a first aid certificate and knowledge about NSCV code.
marine,https://www.seek.com.au/job/36732092,You are a recent graduate looking for an opportunity in marine biology. You are passionate about your field but have no practical experience.  You are hoping for at least an internship to work on research studies involving oceanic marine life.
marine,https://www.seek.com.au/job/36732093,"You have just detached after serving a five year term with the Navy. During your service, you have cruised the Atlantic, the Mediterranean and more. You actually found the Naval service to be fun and exciting, but had to detach due to family obligations. You sit down to search for jobs that may reflect your Naval background and allow you to do some water travel while earning a paycheck."
marine,https://www.seek.com.au/job/36732094,You are somone living in Broome who is looking for casual employment as a tour guide. You have experience in marine tourism. You have an F Endorsement and MR driver's license. You have previous experience working and living in a remote location and sound knowledge of vessel maintenance.
marine,https://www.seek.com.au/job/36732095,"You hasve a current first aid certificate and drivers license. You have experiance in marine tourism and enjoy showing people the marine side, Live and work in a remote area while providing excellent customer service."
marine,https://www.seek.com.au/job/36732096,"You are Jens, a certified Coxswain and Marine Tour specialist. You hold a current first aid certification and  F endorsement and MR license. You are  accustomed to living and working in remote locations, piloting a Marine vessel into those areas. You are skilled in vessel operations and maintenance and understand how to navigate Marine Tours through delicate eco systems without disturbing them.  The safety of my passengers and crew are of the greatest importance to you and you take great care in ensuring that you run an exceptional tour."
marine,https://www.seek.com.au/job/36732097,You are passionate about marine life and would love to find employment in a role that can relate to this passion. You had a summer job on a private ferry boat from the mainland to a nearby island and enjoyed this a lot.
marine,https://www.seek.com.au/job/36732098,You are currently studying marine biology in your spare time via an online course and have a passion for the sea and wildlife. You want to gain employment in the field whilst studying to earn some money and gain some experience.
marine,https://www.seek.com.au/job/36732099,"You are twenty nine and interested in pursuing a career in marine tourism. You possess a current, unrestricted Coxswain and a current first aid certificate. You have  manual driver's licence and a sound working knowledge of the NSCV code. You have sound knowledge of vessel maintenance."
marine,https://www.seek.com.au/job/36732100,You have experienced in the marine field and have excellent customer service and marine and boating knowledge.
marine,https://www.seek.com.au/job/36732101,After serving in the marines for 5 years you worked at a marine recruitment office as a recruiter for 2 years. You liked the job but wanted to do something more with museums and being a tour guide. You have excellent knowledge and communication skills.
marine,https://www.seek.com.au/job/36732102,You are a student who has just left full time education and is looking to become a marine. You have no prior experience but have a passion for serving your country and learning more about the marine lifestyle.
mines,https://www.seek.com.au/job/36627041,"You were hired by Trades Labour Hire two years ago as a miner, and at this point, you know exactly how to behave safely and responsibly in the mining environment. You had talked to the truck driver a few times and he seemed to like his job, but he left it for family reasons recently and now they are replacing him. You see this as a logical next step moving up in the company."
mines,https://www.seek.com.au/job/36627042,"Your name is Joe. You are 26 years old. You have experience in the mines as a general labourer for the last 3 and a half years. You have worked in a variety of conditions and have general knowledge of several different aspects. You have your driver's license, fork lift license and EWP high risk license. You are knowledgeable on maintenance  and mining site procedures and safety. You live in the Perth area. You're wanting to find a position you can grow in and advance your career which was not a possibility at your previous job."
mines,https://www.seek.com.au/job/36627043,You are a Perth resident. You are experienced working around mines and have abrasive blasting and painting experience. You have experience using general tools and possess a driver's licence.  You have a forklift licence and a EWP high risk licence. You have a current police clearance and are physically fit. You have great understanding of mine site compliance and dangerous goods.
mines,https://www.seek.com.au/job/36627044,you have had experience in in mining and construction. you have worked for two mining and construction companies in the past 10 years giving you your experience in mining and construction. You are currently looking for a full time job in mining and construction.
mines,https://www.seek.com.au/job/36627045,You are currently looking for employment in the mining industry as your previous employer has shut down their operations. You live in Perth and would like a job nearby. You have an understanding of the dangers of mining and can comply with guidelines.
mines,https://www.seek.com.au/job/36627046,You are a recent grad who has no experience in the mining industry.  However you are interested in starting on the ground floor and learning as you go.  You are hoping to find some type of entry level position to get you started in the field.
mines,https://www.seek.com.au/job/36627047,"You have been working hard in the mines for years.  One evening, after coming home from work you get a message that your mother is becoming extremely ill.  You know that you will soon have to begin caring for your father.   As they have retired to the Perth area, you begin searching for miner's jobs in that area."
mines,https://www.seek.com.au/job/36627048,You are someone living in Perth who is looking to get a position with Trades Labour Hire. You have abrasive blasting and painting experience and experience in use of general tooling and fitting. You have a valid drivers license and can operate a forklifts as well as ESQ high risk license. You have current police clearance and are physically fit with being able to pass a pre-employment medical and DAS. You have understanding of mine site compliance and dangerous goods. You have previous experience with tank repairs and have experience in maintenance.
mines,https://www.seek.com.au/job/36627049,You have experience in abrasive blasting and painting.  You have a valid license and can drive a forklift with high rick license. You have current police clearnece and can pass a drug and tox screener.
mines,https://www.seek.com.au/job/36627050,"You have ten years experience in mining and you are looking for a new opportunity within the field.  Your expereince includes blasting, tooling and amp fitting.  You have performed tank repairs and maintenance. You are located in Perth and have a valid drivers license and an EWP High Risk License and you are skilled in  operating a forklift. You are physically fit and can pass a pre employment background and medical check."
mines,https://www.seek.com.au/job/36627051,"Your name is John you are a 26 years old mining  worker with 2 yeas of experience in the field, you are single looking for a new contract in the mining area with nice benefits and a high salary and flexible schedule."
optical dispenser,https://www.seek.com.au/job/36604933,"You grew up wearing glasses, and your classmates always made fun of you for the thick lenses and bulky plastic frames. You always dreamed about making glasses nicer looking for people while still helping them see better. You studied in university to learn how to be someone who makes glasses."
optical dispenser,https://www.seek.com.au/job/36604934,"Your name is Brynn. You are 25 years old. You live in Elwood. You are currently employed in a retail store. You have 6 years experience in various retail positions, including fashion outlets. You have recently had to get glasses and have become extremely interested in eye wear and how fashionable glasses can become. You'd love to work in the industry and help others discover fashionable eye wear that looks good on them."
optical dispenser,https://www.seek.com.au/job/36604935,Your name is Lucy. You are 25 years old with 1 year of experience as a boutique optical dispenser. You have lot of experience with customers and have nice  computer skills. You are looking for a new job in a boutique with a nice salary and a flexible schedule.
optical dispenser,https://www.seek.com.au/job/36604936,Your name is Francis and for the past four years you have worked as an optical dispenser in two eyewear stores. You are really customer oriented and have excellent customer service skills. You have a combined five years working in retail and customer service.
optical dispenser,https://www.seek.com.au/job/36604937,You have optical dispensing experience . You want a full time position but with the opportunity for flexibility. Your recent position was terminated because Amazon started selling eye wear and forced independent companies out of business.
optical dispenser,https://www.seek.com.au/job/36604938,"You are Caroline, an optical stylist. You have seven years experience in assisting customers with selecting eyewear that will transform their vision and enhance the beauty of their face. You excel at assisting customers find the style, price and fit that suits both their budget and their personality.  Eyewear is more than a functional piece of equipment, it is the frame for a persons face and should be selected with care.  You can work independently or in a team environment, you like to help new optical stylists learn the facets of helping a customer with their selection. You like working with customers of all ages and find the experience uplifting."
optical dispenser,https://www.seek.com.au/job/36604939,You have been working as a optical dispenser for a few years and started dating the boss but then found out he is married. You now want to move on to a different company as soon as possible and hope to get a fresh start.
optical dispenser,https://www.seek.com.au/job/36604940,Your name is james and you are 25 years of age. You have sound knowledge of optical wears. You have been dispensing optical wears for the past five years now. You have good communication skills and sound knowledge in working with computers. You are currently looking for a full time job.
optical dispenser,https://www.seek.com.au/job/36604941,You have been working at your local opticians for the last 4 years since finishing college but it feels like there are no opportunities available with it being such a small business. You want to move on and use your optical dispensing experience to forge you own career at a new company that is a bit more modern and dynamic where you can enjoy meeting new customers and deliver a high value service.
optical dispenser,https://www.seek.com.au/job/36604942,You have been working for a local opticians since graduating and want to move to a job with a more modern and dynamic feel that allows you to build your skills and potentially progress up the working ladder.
optical dispenser,https://www.seek.com.au/job/36604943,You have good references and lots of experience in the optical field with your specialty being optical dispensing. You have just moved from the other coast and you re looking for a good position in a good place.
optical dispenser,https://www.seek.com.au/job/36604944,You are twenty three years old and have three years experience working in the retail industry. You have developed excellent communication skills and are able to work diligently within or without a team. You have  superb customer service skills and are able to lead when necessary. You have notable computer skills and are excellent with social media.
optical dispenser,https://www.seek.com.au/job/36604945,You have recently received your training in optical dispensary and are looking for a full time job with a great company.
optical dispenser,https://www.seek.com.au/job/36604946,You have experience as an optical dispenser and you are looking for a new job. You have great customer skills and over 10 years experience in the field. You feel that your experience and skill set could help you fit in anywhere that will hire you.
optical dispenser,https://www.seek.com.au/job/36604947,You are well aware that the journey you are on in medical school will be a long one.  You are hoping one day to specialize as a retinologist in your own private practice.  You know that is a long-term goal and you need to find a job now to help yourself through medical school.  You grab a cup of coffee and begin to search for jobs that will help you.
optical dispenser,https://www.seek.com.au/job/36604948,"You recently relocated and are looking for full time employment with opportunities for advancement. You were employed by a small, family owned optometrist's office as an optical dispenser for four years and really loved your job and the people you worked for."
optical dispenser,https://www.seek.com.au/job/36604949,"You are a dynamic, fun-loving person with an active social life. You are seeking a job with a flexible schedule that showcases your social navigation skills. You learn quickly, are excellent with computers, but have no specific experience with optical departments. You do have a few years experience working in a medical office."
optical dispenser,https://www.seek.com.au/job/36604950,You are looking for a job as an optical dispenser because it is your true passion. You love working in this field and you have been doing so for 5 years. Youw were hired on right out of college so now you are looking for a new and better opportunity.
optical dispenser,https://www.seek.com.au/job/36604951,"You are an optical dispenser with years of experience in the field of optical health care. You are an expert at helping patients pick out the proper lenses that match their complexion, facial features, skin tone and look. You have experience of dealing with optics patients in a variety of settings and are willing to get the job done as well as have great interpersonal skills."
optical dispenser,https://www.seek.com.au/job/36604952,You are a parent of a 3 year old child looking for a job with flexibility so you can manage your childcare options. You have experience working as an optician receptionist and are a regular social media user.
optical dispenser,https://www.seek.com.au/job/36604953,You have 4 years experience working at a vision works store helping customers find the right frames and helping to make them fit their face and providing excellent customer service. You moved to a new area and had to leave that job and are looking for a job similar to your old one.
optical dispenser,https://www.seek.com.au/job/36604954,Your name is Jane. You are a 29 years old from Melbourne with 4 years of experience in an optical store as optical dispenser. You are married with a child and looking for a new full time job in a optical store with a nice salary.
optical dispenser,https://www.seek.com.au/job/36604955,"You are a person living in the inner suburbs of Melbourne that's looking for a full time position as an optical dispenser.  You have over 10 years experience in retail, sales and customer service. You have fantastic customer service skills. You have the diligence and ability to work autonomously and with a small team. You have the ability to take good directions and also have great computer skills. You have excellent communications skills in all ways. You can make a trusted environment for your customers. You have a passion for making people feel great. You have previous experience in optical dispensing, knowledge of the eye wear industry and previous experience in optomate. You are very social media savvy."
optical dispenser,https://www.seek.com.au/job/36604956,"You are Jana, an experienced optical professional. You have five years experience in managing an optical counter in a large store where you assist customers in selecting appropriate eye wear and finding frames that suit their needs. You have extensive experience using optomate and in marketing products on the company web page. You enjoy working with customers and giving personalized professional service."
pest,https://www.seek.com.au/job/36782623,"You're an exterminator in Brisbane, getting rid of insects and rodents from houses and businesses in the area.  However, you heard that working for the city pays better and has better benefits."
pest,https://www.seek.com.au/job/36782624,You have recently left a job counter pest plants and have a sound knowledge of herbicides and plant identification.  You possess the ability to make quick decisions and have great communication skills. You are motivated and  have demonstrable computer skills. You have a traffic control licence and have experience driving all terrain bikes and vehicles.
pest,https://www.seek.com.au/job/36782625,Your name is Cherry. You are 22 years of age. You have had experience with pesticides and herbicides. You have had special training on pest control overseas. You have worked for two companies in their pest plant department. You are currently looking for a contract temporal job.
pest,https://www.seek.com.au/job/36782626,"Your parents have always told you not to be a pest.  Obstinate person that you are, you choose to prove them wrong and seek an opportunity that will pay you for being a pest. You are not hopeful that you'll find what you're looking for, but are willing to give it a try."
pest,https://www.seek.com.au/job/36782627,"You currently live in Baltimore, Maryland and have been working for Orkin for several years. Needing a break, you decide to take your wife and family on an Australian vacation.  Your wife enjoys the vacation a bit more than you expected and you find yourself running short on funds. You are now beginning to stress and wonder how you are going to get back to the States. You search employment ads for a job in your field that might give you a little money to at least be able to get back home."
pest,https://www.seek.com.au/job/36782628,"You are someone living in Brisbane looking for contract work in the pest management industry. You have a sound knowledge of herbicide used to control pest plants as well as knowledge of plant identification or the ability to rapidly acquire reliable decisions with in bounds of allocated responsibilities. You are self-motivated and demonstrate ability to deal with other officers with tact, understanding and encouragement in performance of duties. You have demonstrated computer skills with an ability to acquire knowledge and an understanding of council GIS. You have previous experience in driving 4WD and all terrain bikes/vehicles as well as a possession of a traffic control license. You also possess an ACDC license."
pest,https://www.seek.com.au/job/36782629,"You have knowledge of what herbicides to use for the insects in your area and for the plants as well. You know how to drive 4WD and ATV's, You are good at keeping records and are self motivating as well as have a strong knowledge of computers."
pest,https://www.seek.com.au/job/36782630,You are a qualified Pest control officer for the local council working in conjunction with environmental health officers to inspect food premises. You hold the relevant documentation and qualifications and you are familiar with other pest control sectors.
pest,https://www.seek.com.au/job/36782631,"You have been working for the past five years as a contract exterminator for Terminex in your local Los Angeles subdivision. You have finally banked enough money to take a great vacation and you choose to travel to see the sights of Australia. Once there, you realize that you have absolutely fallen in love with the area and want to find a job that will let you make this your permanent new home."
pest,https://www.seek.com.au/job/36782632,You are currently working as a pest plant control officer for the local council and would like to broaden your knowledge by working in different sub sectors. You have all the relevant experience and licenses required and have been keyholders in the past for previous roles.
pest,https://www.seek.com.au/job/36782633,"You are a landscaper with a hobby in herbology and biology, having focused on such topics as electives within university, although you graduated with a degree within business management. As a post-secondary school graduate, a city position would place you both within a stable employment position with benefits packages."
pest,https://www.seek.com.au/job/36782634,"You have been employed by a lawn treatment company and a landscaper over the last few years. You have experience with identifying pests and weeds and know how to treat for them. You have had an ACDC license for 5 years. You have excellent recommendations from you previous employers stating that you are reliable, easy to get along with and are self motivated. You have adequate computer skills and you are a quick learner."
pest,https://www.seek.com.au/job/36782635,Your name is George and you are 28 years of age. You have a very sound knowledge in pesticides and herbicides. You have worked for two companies as a pest control officer adding to experience. Your last job was terminated because the company closed down.
pharmacist assistant,https://www.seek.com.au/job/36595210,You are going to university and studying to be pharmacist. You need a weekend job and you think that being a pharmacy assistant would help give you the experience you need for after you graduate and look for a job as a pharmacist.
pharmacist assistant,https://www.seek.com.au/job/36595211,"You have just acquired an undergrad degree in pharmacy and would like to prepare for grad school next year by holding a pharmacy position in a retail pharmacy, either national or local in scope, as long as relevant experience can be obtained."
pharmacist assistant,https://www.seek.com.au/job/36595212,"Your name is Moira and you're 23 years old. You have some experience as a pharmacy assistant. In your current job you run the front register in the pharmacy and help where needed. You want to branch out and find a position focused more on your interest with room to grow. You love being in the public and helping people and would love to continue in this industry and similar line of work. You are not trained in the beauty department, but you have a lot of knowledge and experience with make-up, beauty, and products. You are very good with doing make-up and make overs and with your knowledge of products you are guaranteed to help sell them. Beauty and make up are hobbies and main interests you have.  You write a blog focusing on make-up and beauty tutorials."
pharmacist assistant,https://www.seek.com.au/job/36595213,"You are looking for a part time position as a pharmacist assistant. You are great at customer service, and you want to help those who may be nervous about new medications. You worked in the pharmacy industry before having children, and you would like to return."
pharmacist assistant,https://www.seek.com.au/job/36595214,Your name is Carmen you are 30 years old and have 4 years of experience as pharmacist and looking for a full time job with great pay and possibilities of learning. You are married with 3 kids and live in Sydney
pharmacist assistant,https://www.seek.com.au/job/36595215,"You are a newly licensed cosmetologist. Your dream is to go to Hollywood and work with some of the most beautiful people in the world. Unfortunately, there are a lot of stepping stones to get there. You need something a bit more entry level."
pharmacist assistant,https://www.seek.com.au/job/36595216,You work at a large national pharmacy chain as a pharmacy assistant. You have several years experience and are currently enrolled in school to become a pharmacist. You're looking for a position that might offer you some tuition reimbursement for your education in exchange for contractural obligation for several years employment with that company.
pharmacist assistant,https://www.seek.com.au/job/36595217,Your name is Joseph and you recently graduated in Pharmacology form one of the most reputed Universities in the country. You have one year of experience working in the field. You are looking for a full time position that will allow you to gro professionally and gain more experience.
pharmacist assistant,https://www.seek.com.au/job/36595218,You are looking for part time medical work in a pharmacy. You have good relationships with people and are easy to talk to. You are able to be self motivated and work a variety of hours. You have history in this field and can train others.
pharmacist assistant,https://www.seek.com.au/job/36595219,You have recently relocated and are looking to acquire work in the medical field. You live in the Sydney area and have previous experience as a pharmacy assistant. You are looking for a full time position with the company.
pharmacist assistant,https://www.seek.com.au/job/36595220,You have previous customer service experience and can work work ends.  You have provided previous customer services in promoting products.  You have worked in the health and beauty aids department at a retail department store.  You have trained and supervised lower staff employees.
pharmacist assistant,https://www.seek.com.au/job/36595221,"You have recently moved to the area and upon moving you left a job at your hometown pharmacy. Your duties at your last job included helping customers, assisting with the filling of prescriptions, stocking inventory of all kinds, answering the phone, and any other tasks that were necessary. You worked at the pharmacy both weekdays and weekends, as necessary."
production,https://www.seek.com.au/job/36651028,"You have been working in clothing production for the past 5 years and have a keen interest in fashion. The company you worked for are outsourcing the whole production process and you are looking for a new job in a similar role, ideally a step up from your previous role."
production,https://www.seek.com.au/job/36651029,You have been working as a fashion production associate for a large high street brand ever since finishing school but want to get more of a challenge in a more modern setting. You have  good computing skills and a real passion for fashion.
production,https://www.seek.com.au/job/36651030,Your name is Dorinne and you are forty six years old. You have experience in the role of production of high fashion. You also have hands on experience in content management in e-commerce websites belonging to your previous employers. You have expert knowledge in clothing construction and forecasting sales data as well as being proficient in microsoft excel.
production,https://www.seek.com.au/job/36651031,You are 34 years old and have experience in production management and overseeing production lines and products.
production,https://www.seek.com.au/job/36651032,"You are looking for employment in production and you bring with you skills that include planning, sourcing, logistics,  inventory and manufacturing. You have previously worked in production in your previous job and have good interpersonal skills and you can work with most software used in the field."
production,https://www.seek.com.au/job/36651033,"You are a textiles graduate with a few years of experience, seeking employment with a design firm in the Sydney area. You are entry-level, seeking a similar assignment as a production manager in the apparel department."
production,https://www.seek.com.au/job/36651034,You are an Australian resident looking for a job in fashion production. You have worked in a customer service role in a high street clothes store for a couple of years but are looking to expand your career into higher areas of fashion.
production,https://www.seek.com.au/job/36651035,"You have worked on production lines in factories ever since you can remember.  A recent relocation has you looking for a job on a production line, since that's what you know and what you're comfortable doing."
production,https://www.seek.com.au/job/36651036,For the past 12 years you have worked for an online company as the production coordinator. Your role was to manage the online store and ensure the products were being produced that the customers needed. The boss unfortunately died and the company was shut down.
production,https://www.seek.com.au/job/36651037,You are seeking employment in the production category.
production,https://www.seek.com.au/job/36651038,Your name is Vanessa you are 28 years old with 5 years of experience in textile manufacturing. You are married with a child looking for a new part time job in the textile and design industry with a flexible schedule.
production,https://www.seek.com.au/job/36651039,You have worked as production manager in a number of jobs. You have also worked in the production team. You have a very good record of working. You have never been out of work and have all the relevant qualifications.
production,https://www.seek.com.au/job/36651040,You are Joe aged 23. You have worked 4 years in a warehouse that produces different flavored potato chips. You worked as an inspector to monitor the chips were seasoned correctly and the machines were not jammed. You have gotten a bit tired of your job and want to find something different in the job market.
production,https://www.seek.com.au/job/36651041,You have 6 years experience in apparel production. You have used the Internet to set up sites to sell merchandise. You have managed control over goods shipped and received. You have experience in ordering goods to keep inventory stocked.
production,https://www.seek.com.au/job/36651042,"You are a fashion buyer who is looking to leave your job of 5 years at Target. While you have enjoyed your time there, the position had little room for advancement and you felt that your modern design aesthetics did not match that of a Target customer."
production,https://www.seek.com.au/job/36651043,Your entire career has consisted of working on production lines. Your plant recently shut down and you are seeking full time permanent employment in a similar position.  You are willing to relocate if necessary.
